surr_key_date_weather,Date,Year,Month,Day,Season
690,20-11-2001,2001,11,20,Autumn
691,21-11-2001,2001,11,21,Autumn
692,22-11-2001,2001,11,22,Autumn
693,23-11-2001,2001,11,23,Autumn
694,24-11-2001,2001,11,24,Autumn
695,25-11-2001,2001,11,25,Autumn
696,26-11-2001,2001,11,26,Autumn
697,27-11-2001,2001,11,27,Autumn
698,28-11-2001,2001,11,28,Autumn
699,29-11-2001,2001,11,29,Autumn
700,30-11-2001,2001,11,30,Autumn
701,01-12-2001,2001,12,1,Winter
702,02-12-2001,2001,12,2,Winter
703,03-12-2001,2001,12,3,Spring
704,04-12-2001,2001,12,4,Spring
705,05-12-2001,2001,12,5,Spring
706,06-12-2001,2001,12,6,Summer
707,07-12-2001,2001,12,7,Summer
708,08-12-2001,2001,12,8,Summer
709,09-12-2001,2001,12,9,Autumn
710,10-12-2001,2001,12,10,Autumn
711,11-12-2001,2001,12,11,Autumn
712,12-12-2001,2001,12,12,Winter
713,13-12-2001,2001,12,13,Winter
714,14-12-2001,2001,12,14,Winter
715,15-12-2001,2001,12,15,Winter
716,16-12-2001,2001,12,16,Winter
717,17-12-2001,2001,12,17,Winter
718,18-12-2001,2001,12,18,Winter
719,19-12-2001,2001,12,19,Winter
720,20-12-2001,2001,12,20,Winter
721,21-12-2001,2001,12,21,Winter
722,22-12-2001,2001,12,22,Winter
723,23-12-2001,2001,12,23,Winter
724,24-12-2001,2001,12,24,Winter
725,25-12-2001,2001,12,25,Winter
726,26-12-2001,2001,12,26,Winter
727,27-12-2001,2001,12,27,Winter
728,28-12-2001,2001,12,28,Winter
729,29-12-2001,2001,12,29,Winter
730,30-12-2001,2001,12,30,Winter
731,31-12-2001,2001,12,31,Winter
732,01-01-2002,2002,1,1,Winter
733,02-01-2002,2002,1,2,Winter
734,03-01-2002,2002,1,3,Spring
735,04-01-2002,2002,1,4,Spring
736,05-01-2002,2002,1,5,Spring
737,06-01-2002,2002,1,6,Summer
738,07-01-2002,2002,1,7,Summer
739,08-01-2002,2002,1,8,Summer
740,09-01-2002,2002,1,9,Autumn
741,10-01-2002,2002,1,10,Autumn
742,11-01-2002,2002,1,11,Autumn
743,12-01-2002,2002,1,12,Winter
744,13-01-2002,2002,1,13,Winter
745,14-01-2002,2002,1,14,Winter
746,15-01-2002,2002,1,15,Winter
747,16-01-2002,2002,1,16,Winter
748,17-01-2002,2002,1,17,Winter
749,18-01-2002,2002,1,18,Winter
750,19-01-2002,2002,1,19,Winter
751,20-01-2002,2002,1,20,Winter
752,21-01-2002,2002,1,21,Winter
753,22-01-2002,2002,1,22,Winter
754,23-01-2002,2002,1,23,Winter
755,24-01-2002,2002,1,24,Winter
756,25-01-2002,2002,1,25,Winter
757,26-01-2002,2002,1,26,Winter
758,27-01-2002,2002,1,27,Winter
759,28-01-2002,2002,1,28,Winter
760,29-01-2002,2002,1,29,Winter
761,30-01-2002,2002,1,30,Winter
762,31-01-2002,2002,1,31,Winter
763,01-02-2002,2002,2,1,Winter
764,02-02-2002,2002,2,2,Winter
765,03-02-2002,2002,2,3,Spring
766,04-02-2002,2002,2,4,Spring
767,05-02-2002,2002,2,5,Spring
768,06-02-2002,2002,2,6,Summer
769,07-02-2002,2002,2,7,Summer
770,08-02-2002,2002,2,8,Summer
771,09-02-2002,2002,2,9,Autumn
772,10-02-2002,2002,2,10,Autumn
773,11-02-2002,2002,2,11,Autumn
774,12-02-2002,2002,2,12,Winter
775,13-02-2002,2002,2,13,Winter
776,14-02-2002,2002,2,14,Winter
777,15-02-2002,2002,2,15,Winter
778,16-02-2002,2002,2,16,Winter
779,17-02-2002,2002,2,17,Winter
780,18-02-2002,2002,2,18,Winter
781,19-02-2002,2002,2,19,Winter
782,20-02-2002,2002,2,20,Winter
783,21-02-2002,2002,2,21,Winter
784,22-02-2002,2002,2,22,Winter
785,23-02-2002,2002,2,23,Winter
786,24-02-2002,2002,2,24,Winter
787,25-02-2002,2002,2,25,Winter
788,26-02-2002,2002,2,26,Winter
789,27-02-2002,2002,2,27,Winter
790,28-02-2002,2002,2,28,Winter
791,01-03-2002,2002,3,1,Winter
792,02-03-2002,2002,3,2,Winter
793,03-03-2002,2002,3,3,Spring
794,04-03-2002,2002,3,4,Spring
795,05-03-2002,2002,3,5,Spring
796,06-03-2002,2002,3,6,Summer
797,07-03-2002,2002,3,7,Summer
798,08-03-2002,2002,3,8,Summer
799,09-03-2002,2002,3,9,Autumn
800,10-03-2002,2002,3,10,Autumn
801,11-03-2002,2002,3,11,Autumn
802,12-03-2002,2002,3,12,Winter
803,13-03-2002,2002,3,13,Spring
804,14-03-2002,2002,3,14,Spring
805,15-03-2002,2002,3,15,Spring
806,16-03-2002,2002,3,16,Spring
807,17-03-2002,2002,3,17,Spring
808,18-03-2002,2002,3,18,Spring
809,19-03-2002,2002,3,19,Spring
810,20-03-2002,2002,3,20,Spring
811,21-03-2002,2002,3,21,Spring
812,22-03-2002,2002,3,22,Spring
813,23-03-2002,2002,3,23,Spring
814,24-03-2002,2002,3,24,Spring
815,25-03-2002,2002,3,25,Spring
816,26-03-2002,2002,3,26,Spring
817,27-03-2002,2002,3,27,Spring
818,28-03-2002,2002,3,28,Spring
819,29-03-2002,2002,3,29,Spring
820,30-03-2002,2002,3,30,Spring
821,31-03-2002,2002,3,31,Spring
822,01-04-2002,2002,4,1,Winter
823,02-04-2002,2002,4,2,Winter
824,03-04-2002,2002,4,3,Spring
825,04-04-2002,2002,4,4,Spring
826,05-04-2002,2002,4,5,Spring
827,06-04-2002,2002,4,6,Summer
828,07-04-2002,2002,4,7,Summer
829,08-04-2002,2002,4,8,Summer
830,09-04-2002,2002,4,9,Autumn
831,10-04-2002,2002,4,10,Autumn
832,11-04-2002,2002,4,11,Autumn
833,12-04-2002,2002,4,12,Winter
834,13-04-2002,2002,4,13,Spring
835,14-04-2002,2002,4,14,Spring
836,15-04-2002,2002,4,15,Spring
837,16-04-2002,2002,4,16,Spring
838,17-04-2002,2002,4,17,Spring
839,18-04-2002,2002,4,18,Spring
840,19-04-2002,2002,4,19,Spring
841,20-04-2002,2002,4,20,Spring
842,21-04-2002,2002,4,21,Spring
843,22-04-2002,2002,4,22,Spring
844,23-04-2002,2002,4,23,Spring
845,24-04-2002,2002,4,24,Spring
846,25-04-2002,2002,4,25,Spring
847,26-04-2002,2002,4,26,Spring
848,27-04-2002,2002,4,27,Spring
849,28-04-2002,2002,4,28,Spring
850,29-04-2002,2002,4,29,Spring
851,30-04-2002,2002,4,30,Spring
852,01-05-2002,2002,5,1,Winter
853,02-05-2002,2002,5,2,Winter
854,03-05-2002,2002,5,3,Spring
855,04-05-2002,2002,5,4,Spring
856,05-05-2002,2002,5,5,Spring
857,06-05-2002,2002,5,6,Summer
858,07-05-2002,2002,5,7,Summer
859,08-05-2002,2002,5,8,Summer
860,09-05-2002,2002,5,9,Autumn
861,10-05-2002,2002,5,10,Autumn
862,11-05-2002,2002,5,11,Autumn
863,12-05-2002,2002,5,12,Winter
864,13-05-2002,2002,5,13,Spring
865,14-05-2002,2002,5,14,Spring
866,15-05-2002,2002,5,15,Spring
867,16-05-2002,2002,5,16,Spring
868,17-05-2002,2002,5,17,Spring
869,18-05-2002,2002,5,18,Spring
870,19-05-2002,2002,5,19,Spring
871,20-05-2002,2002,5,20,Spring
872,21-05-2002,2002,5,21,Spring
873,22-05-2002,2002,5,22,Spring
874,23-05-2002,2002,5,23,Spring
875,24-05-2002,2002,5,24,Spring
876,25-05-2002,2002,5,25,Spring
877,26-05-2002,2002,5,26,Spring
878,27-05-2002,2002,5,27,Spring
879,28-05-2002,2002,5,28,Spring
880,29-05-2002,2002,5,29,Spring
881,30-05-2002,2002,5,30,Spring
882,31-05-2002,2002,5,31,Spring
883,01-06-2002,2002,6,1,Winter
884,02-06-2002,2002,6,2,Winter
885,03-06-2002,2002,6,3,Spring
886,04-06-2002,2002,6,4,Spring
887,05-06-2002,2002,6,5,Spring
888,06-06-2002,2002,6,6,Summer
889,07-06-2002,2002,6,7,Summer
890,08-06-2002,2002,6,8,Summer
891,09-06-2002,2002,6,9,Autumn
892,10-06-2002,2002,6,10,Autumn
893,11-06-2002,2002,6,11,Autumn
894,12-06-2002,2002,6,12,Winter
895,13-06-2002,2002,6,13,Summer
896,14-06-2002,2002,6,14,Summer
897,15-06-2002,2002,6,15,Summer
898,16-06-2002,2002,6,16,Summer
899,17-06-2002,2002,6,17,Summer
900,18-06-2002,2002,6,18,Summer
901,19-06-2002,2002,6,19,Summer
902,20-06-2002,2002,6,20,Summer
903,21-06-2002,2002,6,21,Summer
904,22-06-2002,2002,6,22,Summer
905,23-06-2002,2002,6,23,Summer
906,24-06-2002,2002,6,24,Summer
907,25-06-2002,2002,6,25,Summer
908,26-06-2002,2002,6,26,Summer
909,27-06-2002,2002,6,27,Summer
910,28-06-2002,2002,6,28,Summer
911,29-06-2002,2002,6,29,Summer
912,30-06-2002,2002,6,30,Summer
913,01-07-2002,2002,7,1,Winter
914,02-07-2002,2002,7,2,Winter
915,03-07-2002,2002,7,3,Spring
916,04-07-2002,2002,7,4,Spring
917,05-07-2002,2002,7,5,Spring
918,06-07-2002,2002,7,6,Summer
919,07-07-2002,2002,7,7,Summer
920,08-07-2002,2002,7,8,Summer
921,09-07-2002,2002,7,9,Autumn
922,10-07-2002,2002,7,10,Autumn
923,11-07-2002,2002,7,11,Autumn
924,12-07-2002,2002,7,12,Winter
925,13-07-2002,2002,7,13,Summer
926,14-07-2002,2002,7,14,Summer
927,15-07-2002,2002,7,15,Summer
928,16-07-2002,2002,7,16,Summer
929,17-07-2002,2002,7,17,Summer
930,18-07-2002,2002,7,18,Summer
931,19-07-2002,2002,7,19,Summer
932,20-07-2002,2002,7,20,Summer
933,21-07-2002,2002,7,21,Summer
934,22-07-2002,2002,7,22,Summer
935,23-07-2002,2002,7,23,Summer
936,24-07-2002,2002,7,24,Summer
937,25-07-2002,2002,7,25,Summer
938,26-07-2002,2002,7,26,Summer
939,27-07-2002,2002,7,27,Summer
940,28-07-2002,2002,7,28,Summer
941,29-07-2002,2002,7,29,Summer
942,30-07-2002,2002,7,30,Summer
943,31-07-2002,2002,7,31,Summer
944,01-08-2002,2002,8,1,Winter
945,02-08-2002,2002,8,2,Winter
946,03-08-2002,2002,8,3,Spring
947,04-08-2002,2002,8,4,Spring
948,05-08-2002,2002,8,5,Spring
949,06-08-2002,2002,8,6,Summer
950,07-08-2002,2002,8,7,Summer
951,08-08-2002,2002,8,8,Summer
952,09-08-2002,2002,8,9,Autumn
953,10-08-2002,2002,8,10,Autumn
954,11-08-2002,2002,8,11,Autumn
955,12-08-2002,2002,8,12,Winter
956,13-08-2002,2002,8,13,Summer
957,14-08-2002,2002,8,14,Summer
958,15-08-2002,2002,8,15,Summer
959,16-08-2002,2002,8,16,Summer
960,17-08-2002,2002,8,17,Summer
961,18-08-2002,2002,8,18,Summer
962,19-08-2002,2002,8,19,Summer
963,20-08-2002,2002,8,20,Summer
964,21-08-2002,2002,8,21,Summer
965,22-08-2002,2002,8,22,Summer
966,23-08-2002,2002,8,23,Summer
967,24-08-2002,2002,8,24,Summer
968,25-08-2002,2002,8,25,Summer
969,26-08-2002,2002,8,26,Summer
970,27-08-2002,2002,8,27,Summer
971,28-08-2002,2002,8,28,Summer
972,29-08-2002,2002,8,29,Summer
973,30-08-2002,2002,8,30,Summer
974,31-08-2002,2002,8,31,Summer
975,01-09-2002,2002,9,1,Winter
976,02-09-2002,2002,9,2,Winter
977,03-09-2002,2002,9,3,Spring
978,04-09-2002,2002,9,4,Spring
979,05-09-2002,2002,9,5,Spring
980,06-09-2002,2002,9,6,Summer
981,07-09-2002,2002,9,7,Summer
982,08-09-2002,2002,9,8,Summer
983,09-09-2002,2002,9,9,Autumn
984,10-09-2002,2002,9,10,Autumn
985,11-09-2002,2002,9,11,Autumn
986,12-09-2002,2002,9,12,Winter
987,13-09-2002,2002,9,13,Autumn
988,14-09-2002,2002,9,14,Autumn
989,15-09-2002,2002,9,15,Autumn
990,16-09-2002,2002,9,16,Autumn
991,17-09-2002,2002,9,17,Autumn
992,18-09-2002,2002,9,18,Autumn
993,19-09-2002,2002,9,19,Autumn
994,20-09-2002,2002,9,20,Autumn
995,21-09-2002,2002,9,21,Autumn
996,22-09-2002,2002,9,22,Autumn
997,23-09-2002,2002,9,23,Autumn
998,24-09-2002,2002,9,24,Autumn
999,25-09-2002,2002,9,25,Autumn
1000,26-09-2002,2002,9,26,Autumn
1001,27-09-2002,2002,9,27,Autumn
1002,28-09-2002,2002,9,28,Autumn
1003,29-09-2002,2002,9,29,Autumn
1004,30-09-2002,2002,9,30,Autumn
1005,01-10-2002,2002,10,1,Winter
1006,02-10-2002,2002,10,2,Winter
1007,03-10-2002,2002,10,3,Spring
1008,04-10-2002,2002,10,4,Spring
1009,05-10-2002,2002,10,5,Spring
1010,06-10-2002,2002,10,6,Summer
1011,07-10-2002,2002,10,7,Summer
1012,08-10-2002,2002,10,8,Summer
1013,09-10-2002,2002,10,9,Autumn
1014,10-10-2002,2002,10,10,Autumn
1015,11-10-2002,2002,10,11,Autumn
1016,12-10-2002,2002,10,12,Winter
1017,13-10-2002,2002,10,13,Autumn
1018,14-10-2002,2002,10,14,Autumn
1019,15-10-2002,2002,10,15,Autumn
1020,16-10-2002,2002,10,16,Autumn
1021,17-10-2002,2002,10,17,Autumn
1022,18-10-2002,2002,10,18,Autumn
1023,19-10-2002,2002,10,19,Autumn
1024,20-10-2002,2002,10,20,Autumn
1025,21-10-2002,2002,10,21,Autumn
1026,22-10-2002,2002,10,22,Autumn
1027,23-10-2002,2002,10,23,Autumn
1028,24-10-2002,2002,10,24,Autumn
1029,25-10-2002,2002,10,25,Autumn
1030,26-10-2002,2002,10,26,Autumn
1031,27-10-2002,2002,10,27,Autumn
1032,28-10-2002,2002,10,28,Autumn
1033,29-10-2002,2002,10,29,Autumn
1034,30-10-2002,2002,10,30,Autumn
1035,31-10-2002,2002,10,31,Autumn
1036,01-11-2002,2002,11,1,Winter
1037,02-11-2002,2002,11,2,Winter
1038,03-11-2002,2002,11,3,Spring
1039,04-11-2002,2002,11,4,Spring
1040,05-11-2002,2002,11,5,Spring
1041,06-11-2002,2002,11,6,Summer
1042,07-11-2002,2002,11,7,Summer
1043,08-11-2002,2002,11,8,Summer
1044,09-11-2002,2002,11,9,Autumn
1045,10-11-2002,2002,11,10,Autumn
1046,11-11-2002,2002,11,11,Autumn
1047,12-11-2002,2002,11,12,Winter
1048,13-11-2002,2002,11,13,Autumn
1049,14-11-2002,2002,11,14,Autumn
1050,15-11-2002,2002,11,15,Autumn
1051,16-11-2002,2002,11,16,Autumn
1052,17-11-2002,2002,11,17,Autumn
1053,18-11-2002,2002,11,18,Autumn
1054,19-11-2002,2002,11,19,Autumn
1055,20-11-2002,2002,11,20,Autumn
1056,21-11-2002,2002,11,21,Autumn
1057,22-11-2002,2002,11,22,Autumn
1058,23-11-2002,2002,11,23,Autumn
1059,24-11-2002,2002,11,24,Autumn
1060,25-11-2002,2002,11,25,Autumn
1061,26-11-2002,2002,11,26,Autumn
1062,27-11-2002,2002,11,27,Autumn
1063,28-11-2002,2002,11,28,Autumn
1064,29-11-2002,2002,11,29,Autumn
1065,30-11-2002,2002,11,30,Autumn
1066,01-12-2002,2002,12,1,Winter
1067,02-12-2002,2002,12,2,Winter
1068,03-12-2002,2002,12,3,Spring
1069,04-12-2002,2002,12,4,Spring
1070,05-12-2002,2002,12,5,Spring
1071,06-12-2002,2002,12,6,Summer
1072,07-12-2002,2002,12,7,Summer
1073,08-12-2002,2002,12,8,Summer
1074,09-12-2002,2002,12,9,Autumn
1075,10-12-2002,2002,12,10,Autumn
1076,11-12-2002,2002,12,11,Autumn
1077,12-12-2002,2002,12,12,Winter
1078,13-12-2002,2002,12,13,Winter
1079,14-12-2002,2002,12,14,Winter
1080,15-12-2002,2002,12,15,Winter
1081,16-12-2002,2002,12,16,Winter
1082,17-12-2002,2002,12,17,Winter
1083,18-12-2002,2002,12,18,Winter
1084,19-12-2002,2002,12,19,Winter
1085,20-12-2002,2002,12,20,Winter
1086,21-12-2002,2002,12,21,Winter
1087,22-12-2002,2002,12,22,Winter
1088,23-12-2002,2002,12,23,Winter
1089,24-12-2002,2002,12,24,Winter
1090,25-12-2002,2002,12,25,Winter
1091,26-12-2002,2002,12,26,Winter
1092,27-12-2002,2002,12,27,Winter
1093,28-12-2002,2002,12,28,Winter
1094,29-12-2002,2002,12,29,Winter
1095,30-12-2002,2002,12,30,Winter
1096,31-12-2002,2002,12,31,Winter
1097,01-01-2003,2003,1,1,Winter
1098,02-01-2003,2003,1,2,Winter
1099,03-01-2003,2003,1,3,Spring
1100,04-01-2003,2003,1,4,Spring
1101,05-01-2003,2003,1,5,Spring
1102,06-01-2003,2003,1,6,Summer
1103,07-01-2003,2003,1,7,Summer
1104,08-01-2003,2003,1,8,Summer
1105,09-01-2003,2003,1,9,Autumn
1106,10-01-2003,2003,1,10,Autumn
1107,11-01-2003,2003,1,11,Autumn
1108,12-01-2003,2003,1,12,Winter
1109,13-01-2003,2003,1,13,Winter
1110,14-01-2003,2003,1,14,Winter
1111,15-01-2003,2003,1,15,Winter
1112,16-01-2003,2003,1,16,Winter
1113,17-01-2003,2003,1,17,Winter
1114,18-01-2003,2003,1,18,Winter
1115,19-01-2003,2003,1,19,Winter
1116,20-01-2003,2003,1,20,Winter
1117,21-01-2003,2003,1,21,Winter
1118,22-01-2003,2003,1,22,Winter
1119,23-01-2003,2003,1,23,Winter
1120,24-01-2003,2003,1,24,Winter
1121,25-01-2003,2003,1,25,Winter
1122,26-01-2003,2003,1,26,Winter
1123,27-01-2003,2003,1,27,Winter
1124,28-01-2003,2003,1,28,Winter
1125,29-01-2003,2003,1,29,Winter
1126,30-01-2003,2003,1,30,Winter
1127,31-01-2003,2003,1,31,Winter
1128,01-02-2003,2003,2,1,Winter
1129,02-02-2003,2003,2,2,Winter
1130,03-02-2003,2003,2,3,Spring
1131,04-02-2003,2003,2,4,Spring
1132,05-02-2003,2003,2,5,Spring
1133,06-02-2003,2003,2,6,Summer
1134,07-02-2003,2003,2,7,Summer
1135,08-02-2003,2003,2,8,Summer
1136,09-02-2003,2003,2,9,Autumn
1137,10-02-2003,2003,2,10,Autumn
1138,11-02-2003,2003,2,11,Autumn
1139,12-02-2003,2003,2,12,Winter
1140,13-02-2003,2003,2,13,Winter
1141,14-02-2003,2003,2,14,Winter
1142,15-02-2003,2003,2,15,Winter
1143,16-02-2003,2003,2,16,Winter
1144,17-02-2003,2003,2,17,Winter
1145,18-02-2003,2003,2,18,Winter
1146,19-02-2003,2003,2,19,Winter
1147,20-02-2003,2003,2,20,Winter
1148,21-02-2003,2003,2,21,Winter
1149,22-02-2003,2003,2,22,Winter
1150,23-02-2003,2003,2,23,Winter
1151,24-02-2003,2003,2,24,Winter
1152,25-02-2003,2003,2,25,Winter
1153,26-02-2003,2003,2,26,Winter
1154,27-02-2003,2003,2,27,Winter
1155,28-02-2003,2003,2,28,Winter
1156,01-03-2003,2003,3,1,Winter
1157,02-03-2003,2003,3,2,Winter
1158,03-03-2003,2003,3,3,Spring
1159,04-03-2003,2003,3,4,Spring
1160,05-03-2003,2003,3,5,Spring
1161,06-03-2003,2003,3,6,Summer
1162,07-03-2003,2003,3,7,Summer
1163,08-03-2003,2003,3,8,Summer
1164,09-03-2003,2003,3,9,Autumn
1165,10-03-2003,2003,3,10,Autumn
1166,11-03-2003,2003,3,11,Autumn
1167,12-03-2003,2003,3,12,Winter
1168,13-03-2003,2003,3,13,Spring
1169,14-03-2003,2003,3,14,Spring
1170,15-03-2003,2003,3,15,Spring
1171,16-03-2003,2003,3,16,Spring
1172,17-03-2003,2003,3,17,Spring
1173,18-03-2003,2003,3,18,Spring
1174,19-03-2003,2003,3,19,Spring
1175,20-03-2003,2003,3,20,Spring
1176,21-03-2003,2003,3,21,Spring
1177,22-03-2003,2003,3,22,Spring
1178,23-03-2003,2003,3,23,Spring
1179,24-03-2003,2003,3,24,Spring
1180,25-03-2003,2003,3,25,Spring
1181,26-03-2003,2003,3,26,Spring
1182,27-03-2003,2003,3,27,Spring
1183,28-03-2003,2003,3,28,Spring
1184,29-03-2003,2003,3,29,Spring
1185,30-03-2003,2003,3,30,Spring
1186,31-03-2003,2003,3,31,Spring
1187,01-04-2003,2003,4,1,Winter
1188,02-04-2003,2003,4,2,Winter
1189,03-04-2003,2003,4,3,Spring
1190,04-04-2003,2003,4,4,Spring
1191,05-04-2003,2003,4,5,Spring
1192,06-04-2003,2003,4,6,Summer
1193,07-04-2003,2003,4,7,Summer
1194,08-04-2003,2003,4,8,Summer
1195,09-04-2003,2003,4,9,Autumn
1196,10-04-2003,2003,4,10,Autumn
1197,11-04-2003,2003,4,11,Autumn
1198,12-04-2003,2003,4,12,Winter
1199,13-04-2003,2003,4,13,Spring
1200,14-04-2003,2003,4,14,Spring
1201,15-04-2003,2003,4,15,Spring
1202,16-04-2003,2003,4,16,Spring
1203,17-04-2003,2003,4,17,Spring
1204,18-04-2003,2003,4,18,Spring
1205,19-04-2003,2003,4,19,Spring
1206,20-04-2003,2003,4,20,Spring
1207,21-04-2003,2003,4,21,Spring
1208,22-04-2003,2003,4,22,Spring
1209,23-04-2003,2003,4,23,Spring
1210,24-04-2003,2003,4,24,Spring
1211,25-04-2003,2003,4,25,Spring
1212,26-04-2003,2003,4,26,Spring
1213,27-04-2003,2003,4,27,Spring
1214,28-04-2003,2003,4,28,Spring
1215,29-04-2003,2003,4,29,Spring
1216,30-04-2003,2003,4,30,Spring
1217,01-05-2003,2003,5,1,Winter
1218,02-05-2003,2003,5,2,Winter
1219,03-05-2003,2003,5,3,Spring
1220,04-05-2003,2003,5,4,Spring
1221,05-05-2003,2003,5,5,Spring
1222,06-05-2003,2003,5,6,Summer
1223,07-05-2003,2003,5,7,Summer
1224,08-05-2003,2003,5,8,Summer
1225,09-05-2003,2003,5,9,Autumn
1226,10-05-2003,2003,5,10,Autumn
1227,11-05-2003,2003,5,11,Autumn
1228,12-05-2003,2003,5,12,Winter
1229,13-05-2003,2003,5,13,Spring
1230,14-05-2003,2003,5,14,Spring
1231,15-05-2003,2003,5,15,Spring
1232,16-05-2003,2003,5,16,Spring
1233,17-05-2003,2003,5,17,Spring
1234,18-05-2003,2003,5,18,Spring
1235,19-05-2003,2003,5,19,Spring
1236,20-05-2003,2003,5,20,Spring
1237,21-05-2003,2003,5,21,Spring
1238,22-05-2003,2003,5,22,Spring
1239,23-05-2003,2003,5,23,Spring
1240,24-05-2003,2003,5,24,Spring
1241,25-05-2003,2003,5,25,Spring
1242,26-05-2003,2003,5,26,Spring
1243,27-05-2003,2003,5,27,Spring
1244,28-05-2003,2003,5,28,Spring
1245,29-05-2003,2003,5,29,Spring
1246,30-05-2003,2003,5,30,Spring
1247,31-05-2003,2003,5,31,Spring
1248,01-06-2003,2003,6,1,Winter
1249,02-06-2003,2003,6,2,Winter
1250,03-06-2003,2003,6,3,Spring
1251,04-06-2003,2003,6,4,Spring
1252,05-06-2003,2003,6,5,Spring
1253,06-06-2003,2003,6,6,Summer
1254,07-06-2003,2003,6,7,Summer
1255,08-06-2003,2003,6,8,Summer
1256,09-06-2003,2003,6,9,Autumn
1257,10-06-2003,2003,6,10,Autumn
1258,11-06-2003,2003,6,11,Autumn
1259,12-06-2003,2003,6,12,Winter
1260,13-06-2003,2003,6,13,Summer
1261,14-06-2003,2003,6,14,Summer
1262,15-06-2003,2003,6,15,Summer
1263,16-06-2003,2003,6,16,Summer
1264,17-06-2003,2003,6,17,Summer
1265,18-06-2003,2003,6,18,Summer
1266,19-06-2003,2003,6,19,Summer
1267,20-06-2003,2003,6,20,Summer
1268,21-06-2003,2003,6,21,Summer
1269,22-06-2003,2003,6,22,Summer
1270,23-06-2003,2003,6,23,Summer
1271,24-06-2003,2003,6,24,Summer
1272,25-06-2003,2003,6,25,Summer
1273,26-06-2003,2003,6,26,Summer
1274,27-06-2003,2003,6,27,Summer
1275,28-06-2003,2003,6,28,Summer
1276,29-06-2003,2003,6,29,Summer
1277,30-06-2003,2003,6,30,Summer
1278,01-07-2003,2003,7,1,Winter
1279,02-07-2003,2003,7,2,Winter
1280,03-07-2003,2003,7,3,Spring
1281,04-07-2003,2003,7,4,Spring
1282,05-07-2003,2003,7,5,Spring
1283,06-07-2003,2003,7,6,Summer
1284,07-07-2003,2003,7,7,Summer
1285,08-07-2003,2003,7,8,Summer
1286,09-07-2003,2003,7,9,Autumn
1287,10-07-2003,2003,7,10,Autumn
1288,11-07-2003,2003,7,11,Autumn
1289,12-07-2003,2003,7,12,Winter
1290,13-07-2003,2003,7,13,Summer
1291,14-07-2003,2003,7,14,Summer
1292,15-07-2003,2003,7,15,Summer
1293,16-07-2003,2003,7,16,Summer
1294,17-07-2003,2003,7,17,Summer
1295,18-07-2003,2003,7,18,Summer
1296,19-07-2003,2003,7,19,Summer
1297,20-07-2003,2003,7,20,Summer
1298,21-07-2003,2003,7,21,Summer
1299,22-07-2003,2003,7,22,Summer
1300,23-07-2003,2003,7,23,Summer
1301,24-07-2003,2003,7,24,Summer
1302,25-07-2003,2003,7,25,Summer
1303,26-07-2003,2003,7,26,Summer
1304,27-07-2003,2003,7,27,Summer
1305,28-07-2003,2003,7,28,Summer
1306,29-07-2003,2003,7,29,Summer
1307,30-07-2003,2003,7,30,Summer
1308,31-07-2003,2003,7,31,Summer
1309,01-08-2003,2003,8,1,Winter
1310,02-08-2003,2003,8,2,Winter
1311,03-08-2003,2003,8,3,Spring
1312,04-08-2003,2003,8,4,Spring
1313,05-08-2003,2003,8,5,Spring
1314,06-08-2003,2003,8,6,Summer
1315,07-08-2003,2003,8,7,Summer
1316,08-08-2003,2003,8,8,Summer
1317,09-08-2003,2003,8,9,Autumn
1318,10-08-2003,2003,8,10,Autumn
1319,11-08-2003,2003,8,11,Autumn
1320,12-08-2003,2003,8,12,Winter
1321,13-08-2003,2003,8,13,Summer
1322,14-08-2003,2003,8,14,Summer
1323,15-08-2003,2003,8,15,Summer
1324,16-08-2003,2003,8,16,Summer
1325,17-08-2003,2003,8,17,Summer
1326,18-08-2003,2003,8,18,Summer
1327,19-08-2003,2003,8,19,Summer
1328,20-08-2003,2003,8,20,Summer
1329,21-08-2003,2003,8,21,Summer
1330,22-08-2003,2003,8,22,Summer
1331,23-08-2003,2003,8,23,Summer
1332,24-08-2003,2003,8,24,Summer
1333,25-08-2003,2003,8,25,Summer
1334,26-08-2003,2003,8,26,Summer
1335,27-08-2003,2003,8,27,Summer
1336,28-08-2003,2003,8,28,Summer
1337,29-08-2003,2003,8,29,Summer
1338,30-08-2003,2003,8,30,Summer
1339,31-08-2003,2003,8,31,Summer
1340,01-09-2003,2003,9,1,Winter
1341,02-09-2003,2003,9,2,Winter
1342,03-09-2003,2003,9,3,Spring
1343,04-09-2003,2003,9,4,Spring
1344,05-09-2003,2003,9,5,Spring
1345,06-09-2003,2003,9,6,Summer
1346,07-09-2003,2003,9,7,Summer
1347,08-09-2003,2003,9,8,Summer
1348,09-09-2003,2003,9,9,Autumn
1349,10-09-2003,2003,9,10,Autumn
1350,11-09-2003,2003,9,11,Autumn
1351,12-09-2003,2003,9,12,Winter
1352,13-09-2003,2003,9,13,Autumn
1353,14-09-2003,2003,9,14,Autumn
1354,15-09-2003,2003,9,15,Autumn
1355,16-09-2003,2003,9,16,Autumn
1356,17-09-2003,2003,9,17,Autumn
1357,18-09-2003,2003,9,18,Autumn
1358,19-09-2003,2003,9,19,Autumn
1359,20-09-2003,2003,9,20,Autumn
1360,21-09-2003,2003,9,21,Autumn
1361,22-09-2003,2003,9,22,Autumn
1362,23-09-2003,2003,9,23,Autumn
